insurance_type,postal_code,address,city,province,country,unit_apt,name,date_of_birth,move_in_year,occupants,active_home_insurance,ever_insured,num_claims,num_cancellations,multiline_discount,has_monitored_fire_alarm,has_deadbolt_locks,has_monitored_burglar_alarm,has_sprinkler_system,occupants_non_smokers,num_fire_extinguishers,num_mortgages,email,phone,nearest_firehall,nearest_firehydrant,primary_heating,cancellation_month,cancellation_year,claim_month_zero,claim_year_zero,claim_type_zero,claim_month_one,claim_year_one,claim_type_one
H,,,,ON,CANADA,,Carolyn Graham,1951-08-20,2021,3,FALSE,FALSE,1,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,2,0,bigballs@gmail.com,7818397978,16,301,none,1,2022,10,2023,Personal Property Claim,9,2022,Fire Claim
H,,,,ON,CANADA,,Jacqueline Reese,1981-05-17,2020,1,FALSE,TRUE,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0,2,bigballs@gmail.com,7818397978,5,300,naturalgas,1,2022,11,2024,Sewer Backup Claim,2,2023,Personal Property Claim
H,,,,ON,CANADA,,Patricia Phillips,1961-08-12,2011,2,FALSE,TRUE,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,1,bigballs@gmail.com,8554654009,16,300,geothermal,1,2022,9,2024,Fire Claim,1,2025,Wind/Hail Claim
H,,,,ON,CANADA,63,Hannah Cruz,1996-12-05,2017,3,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,0,bigballs@gmail.com,8554654009,5,150,electric,1,2022,10,2024,Sewer Backup Claim,3,2022,Sewer Backup Claim
H,,,,ON,CANADA,451,John Phelps,1965-10-10,2016,3,FALSE,TRUE,1,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,0,bigballs@gmail.com,8554654009,13,301,oil,1,2022,6,2021,Fire Claim,11,2022,Sewer Backup Claim
H,,,,ON,CANADA,,Ryan Robinson,1971-11-30,2017,2,FALSE,FALSE,1,2,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,bigballs@gmail.com,8554654009,16,300,wood,1,2022,1,2021,Sewer Backup Claim,5,2025,Water Damage Claim
H,,,,ON,CANADA,,Brandon Rogers,2002-06-21,2016,3,FALSE,FALSE,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,2,2,bigballs@gmail.com,8554654009,16,301,oil,1,2022,10,2023,Fire Claim,4,2025,Other Type of Claim
H,,,,ON,CANADA,,Olivia Thompson,1971-01-31,2011,2,FALSE,TRUE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,bigballs@gmail.com,7818397978,5,300,geothermal,1,2022,6,2022,Wind/Hail Claim,8,2022,Wind/Hail Claim
H,,,,ON,CANADA,987,Michael Carroll,1993-03-29,2020,3,FALSE,TRUE,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,2,bigballs@gmail.com,2897308160,8,301,geothermal,1,2022,4,2025,Personal Property Claim,4,2022,Liability Claim
H,,,,ON,CANADA,57,Frank Montgomery,1987-04-09,2010,1,FALSE,TRUE,1,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,bigballs@gmail.com,7818397978,13,301,radiant,1,2022,5,2021,Other Type of Claim,10,2022,Sewer Backup Claim
H,,,,ON,CANADA,,Kristina Howard,2002-01-09,2019,1,FALSE,FALSE,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0,2,bigballs@gmail.com,2897308160,5,150,none,1,2022,2,2022,Fire Claim,10,2022,Other Type of Claim
H,,,,ON,CANADA,329,Nancy Hansen,1959-03-07,2013,2,FALSE,TRUE,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,0,bigballs@gmail.com,8554654009,5,301,electric,1,2022,7,2021,Liability Claim,6,2021,Water Damage Claim
H,,,,ON,CANADA,747,Lindsay Blankenship,1966-01-22,2011,2,FALSE,TRUE,2,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,3,1,bigballs@gmail.com,8554654009,5,150,water,1,2022,6,2022,Personal Property Claim,12,2025,Fire Claim
H,,,,ON,CANADA,,Michael Wolfe,1960-07-14,2015,2,FALSE,TRUE,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,0,bigballs@gmail.com,2897308160,5,300,radiant,1,2022,6,2024,Other Type of Claim,10,2024,Personal Property Claim
H,,,,ON,CANADA,,Steven Hoffman,1956-07-14,2020,3,FALSE,TRUE,2,1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,1,bigballs@gmail.com,7818397978,8,150,none,1,2022,2,2022,Personal Property Claim,5,2025,Liability Claim
H,,,,ON,CANADA,272,Karen Haney,1944-09-20,2017,3,FALSE,FALSE,0,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,2,2,bigballs@gmail.com,2897308160,16,300,wood,1,2022,7,2021,Liability Claim,7,2022,Water Damage Claim
H,,,,ON,CANADA,,William Kim,1997-06-19,2015,1,FALSE,TRUE,2,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,2,bigballs@gmail.com,8554654009,8,300,geothermal,1,2022,11,2023,Water Damage Claim,9,2024,Wind/Hail Claim
H,,,,ON,CANADA,869,Dominique Harris,1959-02-05,2024,2,FALSE,FALSE,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0,0,bigballs@gmail.com,8554654009,13,301,radiant,1,2022,2,2021,Sewer Backup Claim,11,2025,Liability Claim
H,,,,ON,CANADA,,Matthew Zavala,1988-08-13,2010,3,FALSE,TRUE,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,1,bigballs@gmail.com,8554654009,8,300,water,1,2022,7,2022,Personal Property Claim,12,2023,Fire Claim
H,,,,ON,CANADA,128,Steven Torres,1951-10-22,2020,3,FALSE,FALSE,1,2,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,0,2,bigballs@gmail.com,8554654009,13,300,oil,1,2022,12,2023,Wind/Hail Claim,12,2023,Water Damage Claim
H,,,,ON,CANADA,,Michael Bell,1962-02-09,2024,2,FALSE,TRUE,2,2,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,3,2,bigballs@gmail.com,7818397978,13,301,water,1,2022,4,2024,Wind/Hail Claim,1,2022,Liability Claim
H,,,,ON,CANADA,,David Mclean,2000-03-07,2010,2,FALSE,TRUE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,bigballs@gmail.com,7818397978,8,150,naturalgas,1,2022,8,2022,Wind/Hail Claim,2,2024,Wind/Hail Claim
H,,,,ON,CANADA,558,Martha Gilbert,1967-02-25,2013,3,FALSE,TRUE,2,2,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0,2,bigballs@gmail.com,2897308160,5,301,radiant,1,2022,4,2023,Fire Claim,4,2021,Sewer Backup Claim
H,,,,ON,CANADA,92,Christian Lopez,1985-05-19,2013,3,FALSE,TRUE,1,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,2,2,bigballs@gmail.com,7818397978,5,300,geothermal,1,2022,11,2022,Wind/Hail Claim,2,2025,Sewer Backup Claim
H,,,,ON,CANADA,464,Mark Garcia,1970-11-07,2009,2,FALSE,FALSE,0,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3,0,bigballs@gmail.com,2897308160,5,150,naturalgas,1,2022,4,2024,Liability Claim,4,2021,Water Damage Claim
H,,,,ON,CANADA,,Vanessa Smith,1961-02-16,2009,3,FALSE,TRUE,0,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,2,bigballs@gmail.com,7818397978,8,300,naturalgas,1,2022,2,2023,Wind/Hail Claim,10,2022,Sewer Backup Claim
H,,,,ON,CANADA,,Alejandro Thomas,1945-02-20,2015,2,FALSE,TRUE,0,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,1,bigballs@gmail.com,8554654009,5,300,electric,1,2022,3,2022,Personal Property Claim,8,2021,Other Type of Claim
H,,,,ON,CANADA,,Julie Estrada,1992-06-06,2021,3,FALSE,TRUE,2,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,2,bigballs@gmail.com,2897308160,16,301,naturalgas,1,2022,6,2021,Personal Property Claim,3,2021,Fire Claim
H,,,,ON,CANADA,104,Caleb Blake,1958-11-05,2012,2,FALSE,FALSE,1,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,2,bigballs@gmail.com,7818397978,13,300,unknown,1,2022,10,2024,Wind/Hail Claim,3,2024,Water Damage Claim
H,,,,ON,CANADA,799,Madeline Adkins,1995-05-22,2022,3,FALSE,TRUE,2,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2,1,bigballs@gmail.com,7818397978,5,150,radiant,1,2022,12,2023,Sewer Backup Claim,5,2022,Other Type of Claim
H,,,,ON,CANADA,,Mr. Adam Maddox II,1973-10-18,2024,2,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,1,bigballs@gmail.com,8554654009,5,150,unknown,1,2022,2,2022,Other Type of Claim,11,2024,Sewer Backup Claim
H,,,,ON,CANADA,750,David Olsen,1944-09-11,2024,3,FALSE,FALSE,0,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2,2,bigballs@gmail.com,2897308160,16,301,unknown,1,2022,12,2024,Water Damage Claim,6,2022,Sewer Backup Claim
H,,,,ON,CANADA,,Gwendolyn Cross,1957-02-27,2009,1,FALSE,FALSE,0,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,bigballs@gmail.com,7818397978,13,301,none,1,2022,2,2021,Wind/Hail Claim,7,2022,Personal Property Claim
H,,,,ON,CANADA,234,Kyle Pope,1962-11-22,2021,3,FALSE,FALSE,2,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,2,2,bigballs@gmail.com,8554654009,16,300,radiant,1,2022,1,2021,Sewer Backup Claim,9,2025,Water Damage Claim
H,,,,ON,CANADA,994,Karen Mason,1957-11-16,2024,3,FALSE,TRUE,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,3,0,bigballs@gmail.com,8554654009,16,150,none,1,2022,5,2022,Liability Claim,3,2022,Personal Property Claim
H,,,,ON,CANADA,526,Mark Robinson,1966-03-06,2016,2,FALSE,FALSE,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3,2,bigballs@gmail.com,8554654009,8,301,unknown,1,2022,3,2021,Wind/Hail Claim,10,2023,Fire Claim
H,,,,ON,CANADA,,Joel Lowe,1988-12-05,2009,3,FALSE,FALSE,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0,1,bigballs@gmail.com,2897308160,16,300,geothermal,1,2022,3,2024,Sewer Backup Claim,2,2021,Fire Claim
H,,,,ON,CANADA,,Sandra Potter,1968-12-10,2021,3,FALSE,TRUE,2,2,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,3,2,bigballs@gmail.com,2897308160,16,150,water,1,2022,8,2024,Wind/Hail Claim,1,2025,Liability Claim
H,,,,ON,CANADA,2,Jesse Powell,1948-01-13,2009,3,FALSE,FALSE,1,2,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,2,bigballs@gmail.com,8554654009,5,301,none,1,2022,5,2024,Wind/Hail Claim,5,2022,Personal Property Claim
H,,,,ON,CANADA,,Dawn Miller,1944-11-22,2017,2,FALSE,FALSE,2,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0,1,bigballs@gmail.com,2897308160,5,150,electric,1,2022,8,2025,Personal Property Claim,2,2021,Water Damage Claim
H,,,,ON,CANADA,482,Ronald Berry,1966-01-01,2024,1,FALSE,FALSE,1,2,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1,0,bigballs@gmail.com,8554654009,8,301,electric,1,2022,9,2022,Fire Claim,12,2022,Other Type of Claim
H,,,,ON,CANADA,,Brittany Butler,1986-01-29,2019,3,FALSE,TRUE,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,1,bigballs@gmail.com,8554654009,13,300,none,1,2022,7,2025,Water Damage Claim,2,2025,Water Damage Claim
H,,,,ON,CANADA,535,Andrew Williams,1947-04-02,2022,3,FALSE,TRUE,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,2,1,bigballs@gmail.com,2897308160,13,301,naturalgas,1,2022,7,2025,Water Damage Claim,10,2023,Sewer Backup Claim
H,,,,ON,CANADA,291,Dr. Bryan Rios,1981-03-07,2012,3,FALSE,FALSE,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,3,0,bigballs@gmail.com,7818397978,16,300,electric,1,2022,10,2022,Other Type of Claim,4,2023,Personal Property Claim
H,,,,ON,CANADA,,Kristen Santana,1973-05-05,2013,2,FALSE,TRUE,2,0,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2,0,bigballs@gmail.com,8554654009,16,150,wood,1,2022,6,2025,Liability Claim,11,2022,Wind/Hail Claim
H,,,,ON,CANADA,83,Julia Little,1952-10-19,2024,3,FALSE,FALSE,1,1,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,2,2,bigballs@gmail.com,7818397978,16,300,wood,1,2022,5,2022,Other Type of Claim,2,2024,Fire Claim
H,,,,ON,CANADA,,Carrie Howell,1981-04-02,2019,1,FALSE,FALSE,0,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,bigballs@gmail.com,7818397978,13,150,radiant,1,2022,9,2021,Sewer Backup Claim,12,2023,Wind/Hail Claim
H,,,,ON,CANADA,,Nicole Marks,1998-06-06,2024,3,FALSE,FALSE,0,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,3,0,bigballs@gmail.com,2897308160,13,301,electric,1,2022,3,2022,Fire Claim,5,2022,Liability Claim
H,,,,ON,CANADA,,James Rodgers,1991-04-09,2009,1,FALSE,FALSE,2,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,2,bigballs@gmail.com,2897308160,8,301,water,1,2022,1,2021,Liability Claim,5,2024,Wind/Hail Claim
H,,,,ON,CANADA,237,Daniel Adams,1964-08-29,2018,3,FALSE,FALSE,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,2,2,bigballs@gmail.com,8554654009,13,150,none,1,2022,9,2022,Fire Claim,11,2021,Water Damage Claim
H,,,,ON,CANADA,,Zachary Price,1988-10-12,2016,1,FALSE,FALSE,0,2,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,bigballs@gmail.com,8554654009,8,150,oil,1,2022,4,2023,Wind/Hail Claim,1,2025,Water Damage Claim
H,,,,ON,CANADA,983,Jamie Short,1973-03-16,2014,1,FALSE,TRUE,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,bigballs@gmail.com,2897308160,5,150,geothermal,1,2022,1,2021,Personal Property Claim,11,2022,Fire Claim
H,,,,ON,CANADA,101,Valerie Alexander,2001-05-02,2021,3,FALSE,TRUE,1,2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0,0,bigballs@gmail.com,8554654009,8,301,none,1,2022,10,2024,Liability Claim,7,2022,Fire Claim
H,,,,ON,CANADA,129,Bryan Smith,1992-09-16,2019,1,FALSE,FALSE,0,1,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0,2,bigballs@gmail.com,7818397978,8,300,water,1,2022,8,2024,Water Damage Claim,1,2024,Liability Claim
H,,,,ON,CANADA,,Melanie Proctor,1959-01-25,2015,1,FALSE,TRUE,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0,2,bigballs@gmail.com,2897308160,5,301,oil,1,2022,9,2022,Personal Property Claim,8,2022,Personal Property Claim
H,,,,ON,CANADA,478,Chad Morris,1989-02-23,2024,1,FALSE,TRUE,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,1,bigballs@gmail.com,7818397978,13,150,geothermal,1,2022,10,2023,Water Damage Claim,7,2023,Wind/Hail Claim
H,,,,ON,CANADA,423,Stephanie Hopkins,1984-02-05,2019,1,FALSE,FALSE,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,3,2,bigballs@gmail.com,7818397978,16,150,wood,1,2022,2,2024,Sewer Backup Claim,9,2022,Water Damage Claim
H,,,,ON,CANADA,,Amanda Eaton,2006-06-02,2017,3,FALSE,FALSE,2,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,bigballs@gmail.com,7818397978,5,150,naturalgas,1,2022,3,2022,Water Damage Claim,4,2023,Fire Claim
H,,,,ON,CANADA,825,Ashley Weaver,1980-03-18,2022,2,FALSE,TRUE,2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,bigballs@gmail.com,7818397978,13,150,geothermal,1,2022,4,2025,Other Type of Claim,4,2025,Sewer Backup Claim
H,,,,ON,CANADA,233,Katrina Simpson,1947-12-08,2022,3,FALSE,TRUE,2,2,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1,2,bigballs@gmail.com,8554654009,5,301,radiant,1,2022,9,2022,Liability Claim,1,2021,Water Damage Claim
H,,,,ON,CANADA,,Stephanie Stewart,1965-12-20,2010,2,FALSE,FALSE,2,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,1,bigballs@gmail.com,8554654009,16,150,naturalgas,1,2022,5,2024,Fire Claim,11,2024,Liability Claim
H,,,,ON,CANADA,680,Justin Li,1982-09-20,2020,2,FALSE,FALSE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,bigballs@gmail.com,7818397978,13,300,electric,1,2022,9,2022,Liability Claim,4,2022,Water Damage Claim
H,,,,ON,CANADA,947,Donald Herman,1949-01-09,2020,1,FALSE,TRUE,2,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0,2,bigballs@gmail.com,7818397978,5,300,water,1,2022,5,2023,Wind/Hail Claim,9,2024,Wind/Hail Claim
H,,,,ON,CANADA,,Christian Baldwin,1955-10-02,2018,3,FALSE,FALSE,2,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,bigballs@gmail.com,2897308160,13,301,wood,1,2022,6,2023,Water Damage Claim,6,2025,Liability Claim
H,,,,ON,CANADA,532,Anna Carlson,1987-04-11,2021,2,FALSE,TRUE,2,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,2,2,bigballs@gmail.com,7818397978,5,150,wood,1,2022,11,2024,Wind/Hail Claim,6,2023,Water Damage Claim
H,,,,ON,CANADA,,Mr. Timothy Archer,1993-03-16,2015,3,FALSE,FALSE,0,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1,0,bigballs@gmail.com,2897308160,13,301,none,1,2022,1,2023,Personal Property Claim,1,2021,Wind/Hail Claim
H,,,,ON,CANADA,,Tammy Cooper,2004-03-27,2023,3,FALSE,TRUE,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,bigballs@gmail.com,2897308160,5,150,geothermal,1,2022,4,2024,Water Damage Claim,2,2022,Water Damage Claim
H,,,,ON,CANADA,,Cristina Castillo,1981-07-21,2016,1,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,3,2,bigballs@gmail.com,7818397978,5,300,geothermal,1,2022,3,2023,Fire Claim,1,2022,Sewer Backup Claim
H,,,,ON,CANADA,,Gabrielle Bailey,1970-07-19,2022,3,FALSE,FALSE,2,1,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,0,1,bigballs@gmail.com,8554654009,5,300,naturalgas,1,2022,7,2022,Personal Property Claim,10,2021,Liability Claim
H,,,,ON,CANADA,461,Kaitlin Dennis,2001-07-06,2021,1,FALSE,FALSE,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,bigballs@gmail.com,8554654009,13,300,none,1,2022,9,2022,Wind/Hail Claim,1,2022,Fire Claim
H,,,,ON,CANADA,,Nicole Campbell,1974-05-17,2018,1,FALSE,TRUE,0,2,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,1,1,bigballs@gmail.com,8554654009,8,150,water,1,2022,11,2024,Fire Claim,10,2024,Personal Property Claim
H,,,,ON,CANADA,,Jack Knapp,1963-01-20,2019,1,FALSE,FALSE,0,2,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3,2,bigballs@gmail.com,8554654009,13,150,naturalgas,1,2022,9,2024,Liability Claim,9,2021,Fire Claim
H,,,,ON,CANADA,234,Anthony Frost,1958-06-28,2016,3,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,bigballs@gmail.com,7818397978,16,150,none,1,2022,9,2024,Sewer Backup Claim,2,2021,Sewer Backup Claim
H,,,,ON,CANADA,,Olivia Clarke,1965-02-06,2021,2,FALSE,FALSE,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,2,bigballs@gmail.com,2897308160,5,300,naturalgas,1,2022,1,2022,Wind/Hail Claim,2,2021,Sewer Backup Claim
H,,,,ON,CANADA,,Nicole Fernandez,2002-11-30,2016,1,FALSE,TRUE,2,2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,2,bigballs@gmail.com,8554654009,8,301,geothermal,1,2022,12,2025,Wind/Hail Claim,11,2022,Wind/Hail Claim
H,,,,ON,CANADA,,Janet Martin,1966-01-11,2024,2,FALSE,TRUE,2,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3,0,bigballs@gmail.com,7818397978,13,301,naturalgas,1,2022,8,2023,Wind/Hail Claim,5,2025,Water Damage Claim
H,,,,ON,CANADA,,Alison Wolf,2004-07-11,2020,1,FALSE,FALSE,2,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,3,2,bigballs@gmail.com,8554654009,5,300,electric,1,2022,9,2023,Liability Claim,8,2023,Sewer Backup Claim
H,,,,ON,CANADA,,Melissa Rivas,1957-08-24,2023,3,FALSE,FALSE,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,2,1,bigballs@gmail.com,8554654009,13,150,wood,1,2022,9,2021,Other Type of Claim,2,2021,Sewer Backup Claim
H,,,,ON,CANADA,,Michele Medina,2005-08-17,2011,2,FALSE,FALSE,1,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2,1,bigballs@gmail.com,8554654009,13,300,oil,1,2022,9,2022,Liability Claim,10,2021,Wind/Hail Claim
H,,,,ON,CANADA,840,Michelle Mendoza,1947-09-29,2010,1,FALSE,FALSE,0,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3,2,bigballs@gmail.com,7818397978,5,301,geothermal,1,2022,12,2022,Liability Claim,7,2023,Fire Claim
H,,,,ON,CANADA,,John Barnett,1978-08-02,2021,1,FALSE,TRUE,2,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,1,bigballs@gmail.com,7818397978,13,150,water,1,2022,9,2023,Liability Claim,12,2024,Liability Claim
H,,,,ON,CANADA,329,Ryan Parker,1946-10-01,2017,3,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,bigballs@gmail.com,2897308160,16,150,water,1,2022,4,2022,Wind/Hail Claim,12,2025,Water Damage Claim
H,,,,ON,CANADA,269,Jeffery Richards,1987-10-20,2009,3,FALSE,TRUE,1,2,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0,2,bigballs@gmail.com,7818397978,13,150,electric,1,2022,4,2021,Fire Claim,3,2024,Water Damage Claim
H,,,,ON,CANADA,342,Jacob Williams,1969-09-07,2012,2,FALSE,FALSE,1,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,2,0,bigballs@gmail.com,7818397978,16,150,none,1,2022,4,2023,Liability Claim,12,2021,Personal Property Claim
H,,,,ON,CANADA,682,Jade Phillips,1970-03-06,2009,1,FALSE,FALSE,0,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,3,1,bigballs@gmail.com,7818397978,16,301,wood,1,2022,4,2023,Fire Claim,3,2021,Wind/Hail Claim
H,,,,ON,CANADA,793,Edward Hall,1989-07-16,2018,2,FALSE,FALSE,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3,0,bigballs@gmail.com,8554654009,5,301,oil,1,2022,4,2022,Water Damage Claim,9,2022,Sewer Backup Claim
H,,,,ON,CANADA,9,Debra Russo,1988-05-03,2010,2,FALSE,FALSE,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,bigballs@gmail.com,7818397978,5,150,naturalgas,1,2022,9,2025,Wind/Hail Claim,10,2023,Water Damage Claim
H,,,,ON,CANADA,625,Christopher Davis,1976-09-23,2011,3,FALSE,FALSE,0,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,2,bigballs@gmail.com,8554654009,8,300,geothermal,1,2022,11,2024,Liability Claim,5,2025,Other Type of Claim
H,,,,ON,CANADA,409,Joe Bean,1983-06-29,2020,2,FALSE,TRUE,0,1,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3,2,bigballs@gmail.com,8554654009,16,301,wood,1,2022,11,2023,Wind/Hail Claim,5,2025,Liability Claim
H,,,,ON,CANADA,,Jared Massey,1990-08-07,2016,1,FALSE,TRUE,0,1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,2,bigballs@gmail.com,7818397978,8,300,wood,1,2022,11,2022,Wind/Hail Claim,6,2025,Personal Property Claim
H,,,,ON,CANADA,,Jeremy Yates,1948-02-13,2016,2,FALSE,FALSE,0,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,bigballs@gmail.com,7818397978,5,301,naturalgas,1,2022,10,2022,Other Type of Claim,9,2023,Water Damage Claim
H,,,,ON,CANADA,886,Thomas Bean,2002-07-09,2021,2,FALSE,FALSE,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,2,bigballs@gmail.com,2897308160,13,300,geothermal,1,2022,9,2022,Wind/Hail Claim,4,2022,Water Damage Claim
H,,,,ON,CANADA,,Samuel Campbell,1970-07-12,2018,3,FALSE,FALSE,1,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,bigballs@gmail.com,8554654009,13,300,water,1,2022,10,2021,Water Damage Claim,12,2023,Sewer Backup Claim
H,,,,ON,CANADA,322,Jackie Ball,1996-10-28,2020,1,FALSE,FALSE,2,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3,1,bigballs@gmail.com,2897308160,8,300,unknown,1,2022,3,2024,Other Type of Claim,3,2021,Liability Claim
H,,,,ON,CANADA,,Mr. David Harris,1945-05-11,2022,2,FALSE,TRUE,2,2,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,2,2,bigballs@gmail.com,2897308160,16,300,none,1,2022,7,2023,Fire Claim,2,2022,Liability Claim
H,,,,ON,CANADA,192,Allison Johnston,2005-04-05,2013,3,FALSE,FALSE,1,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,1,2,bigballs@gmail.com,7818397978,5,150,radiant,1,2022,1,2025,Wind/Hail Claim,9,2022,Wind/Hail Claim
H,,,,ON,CANADA,721,Felicia Wood,1993-08-04,2011,3,FALSE,FALSE,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,bigballs@gmail.com,8554654009,8,301,oil,1,2022,11,2022,Water Damage Claim,8,2025,Sewer Backup Claim
H,,,,ON,CANADA,575,Lauren Brown,1966-11-16,2016,2,FALSE,FALSE,0,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3,0,bigballs@gmail.com,7818397978,13,300,wood,1,2022,9,2024,Personal Property Claim,6,2021,Fire Claim
