insurance_type,postal_code,address,city,province,country,unit_apt,name,date_of_birth,move_in_year,occupants,active_home_insurance,ever_insured,num_claims,num_cancellations,multiline_discount,has_monitored_fire_alarm,has_deadbolt_locks,has_monitored_burglar_alarm,has_sprinkler_system,occupants_non_smokers,num_fire_extinguishers,num_mortgages,email,phone,nearest_firehall,nearest_firehydrant,primary_heating,cancellation_month,cancellation_year,claim_month_zero,claim_year_zero,claim_type_zero,claim_month_one,claim_year_one,claim_type_one
H,K2G9A9,549 Medina Forges Suite 470,East Davidchester,ON,CANADA,549,Jesse Stevens,1988-09-25,2022,3,FALSE,FALSE,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,bigballs@gmail.com,7818397978,8,150,unknown,1,2022,4,2022,Liability Claim,8,2023,Personal Property Claim
H,M3P3R5,4074 Parker Glen,Kendraborough,ON,CANADA,,Donna King,1975-06-25,2010,3,FALSE,FALSE,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3,0,bigballs@gmail.com,7818397978,16,300,naturalgas,1,2022,1,2025,Sewer Backup Claim,7,2022,Other Type of Claim
H,M9T2J3,5695 Jake Mills,West Jeffrey,ON,CANADA,,Mary Dudley,1995-08-23,2018,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,bigballs@gmail.com,8554654009,5,301,geothermal,1,2022,12,2022,Water Damage Claim,10,2022,Fire Claim
H,N5J 7J8,506 Stone Cliffs Suite 985,Port Ryan,ON,CANADA,413,Dr. Amanda Wilson MD,1949-05-15,2020,2,FALSE,FALSE,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,1,bigballs@gmail.com,8554654009,5,150,oil,1,2022,11,2023,Other Type of Claim,7,2025,Liability Claim
H,N1A2N9,7972 Long Centers Suite 177,Claytonside,ON,CANADA,349,Diana Velasquez,1948-04-24,2016,2,FALSE,TRUE,2,2,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,2,3,bigballs@gmail.com,7818397978,13,301,none,1,2022,10,2022,Liability Claim,2,2024,Other Type of Claim
H,P9Y3J6,978 Smith Point,Scottchester,ON,CANADA,,Michael Perez,1990-02-18,2014,2,FALSE,TRUE,0,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,3,bigballs@gmail.com,7818397978,13,150,unknown,1,2022,6,2025,Other Type of Claim,5,2023,Fire Claim
H,K5C 4K5,78868 Eric Wall,Noahberg,ON,CANADA,169,Phillip Watson,1976-10-02,2014,3,FALSE,TRUE,2,2,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,3,0,bigballs@gmail.com,2897308160,16,300,radiant,1,2022,9,2022,Fire Claim,8,2021,Other Type of Claim
H,P2T8B3,41453 Mark Oval,Chapmanstad,ON,CANADA,826,Katherine Dunn,1968-06-13,2009,2,FALSE,TRUE,2,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,bigballs@gmail.com,2897308160,5,150,unknown,1,2022,2,2024,Other Type of Claim,5,2023,Sewer Backup Claim
H,K7Y1H7,36176 Strong Spur Suite 938,Lake Jeff,ON,CANADA,,Patricia Nelson,1978-05-12,2018,3,FALSE,TRUE,1,2,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,1,0,bigballs@gmail.com,8554654009,13,150,naturalgas,1,2022,5,2021,Liability Claim,7,2022,Other Type of Claim
H,L9K 4N4,6508 Warren Land Suite 770,Anthonyborough,ON,CANADA,681,Shannon Curry,1984-03-23,2014,1,FALSE,TRUE,1,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1,1,bigballs@gmail.com,7818397978,16,150,oil,1,2022,6,2021,Other Type of Claim,8,2021,Water Damage Claim
H,P5L 8Y1,15835 Bell Plaza,Guerreromouth,ON,CANADA,475,Dana Myers,1961-12-22,2013,2,FALSE,TRUE,2,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,2,bigballs@gmail.com,2897308160,8,301,wood,1,2022,4,2021,Sewer Backup Claim,2,2021,Liability Claim
H,N3P 8A6,78386 Garcia Crossroad Apt. 584,Smithfort,ON,CANADA,622,Jesus Jefferson,1985-11-16,2021,3,FALSE,FALSE,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,3,bigballs@gmail.com,7818397978,5,300,unknown,1,2022,7,2022,Sewer Backup Claim,3,2023,Liability Claim
H,K5A 6A8,56704 Kenneth Shore,New Jonathanchester,ON,CANADA,689,Sheila Padilla,1987-01-20,2023,3,FALSE,TRUE,2,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1,3,bigballs@gmail.com,8554654009,5,150,oil,1,2022,10,2025,Fire Claim,10,2024,Fire Claim
H,M7P 9G2,2034 Campbell Rapid,West Donaldfort,ON,CANADA,713,John Turner,2005-07-19,2012,3,FALSE,FALSE,1,2,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,2,bigballs@gmail.com,8554654009,5,300,none,1,2022,9,2022,Water Damage Claim,3,2025,Wind/Hail Claim
H,P7A1S4,1369 Shawn Locks,New Laurachester,ON,CANADA,582,Wendy Garcia,1953-07-31,2018,3,FALSE,FALSE,2,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,3,0,bigballs@gmail.com,7818397978,13,300,unknown,1,2022,1,2022,Water Damage Claim,8,2023,Personal Property Claim
H,K2K 1B6,27294 Emily Mill Apt. 377,East Judith,ON,CANADA,617,Michelle Moore,1970-12-02,2017,2,FALSE,FALSE,1,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,0,1,bigballs@gmail.com,2897308160,16,150,electric,1,2022,1,2022,Sewer Backup Claim,2,2021,Fire Claim
H,L8R9N3,682 Rocha Ramp Apt. 271,West Brianport,ON,CANADA,,Joshua Perry,1999-12-15,2022,1,FALSE,TRUE,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,1,bigballs@gmail.com,7818397978,13,301,radiant,1,2022,2,2021,Water Damage Claim,4,2024,Fire Claim
H,M2J 2J4,3173 Amber Landing Suite 628,Port Jose,ON,CANADA,700,George Taylor,1964-09-07,2020,2,FALSE,TRUE,2,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,3,bigballs@gmail.com,2897308160,5,301,water,1,2022,4,2025,Sewer Backup Claim,3,2024,Liability Claim
H,P1L 6T2,510 Michael Crest Suite 151,New Shirleyborough,ON,CANADA,410,Mary King,1991-11-16,2019,3,FALSE,TRUE,1,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0,1,bigballs@gmail.com,2897308160,5,300,radiant,1,2022,5,2021,Other Type of Claim,6,2021,Personal Property Claim
H,L1R 9C5,113 Hernandez Circle Apt. 456,Richmondton,ON,CANADA,509,Patricia Wells,2000-12-13,2015,2,FALSE,FALSE,1,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,1,bigballs@gmail.com,7818397978,5,301,naturalgas,1,2022,5,2024,Fire Claim,4,2025,Other Type of Claim
H,M5S2L7,062 Stewart Parkways,South Markview,ON,CANADA,,Antonio Avery,1995-02-13,2012,1,FALSE,TRUE,1,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2,1,bigballs@gmail.com,7818397978,8,150,oil,1,2022,7,2024,Fire Claim,2,2022,Liability Claim
H,N8G 6Y3,78259 Cameron Streets Apt. 292,North Lisa,ON,CANADA,659,Julia Phelps,1954-04-28,2013,1,FALSE,FALSE,2,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2,2,bigballs@gmail.com,2897308160,13,301,geothermal,1,2022,3,2023,Wind/Hail Claim,3,2021,Water Damage Claim
H,M4R 8K3,06501 Nolan Avenue Suite 521,North Andrewville,ON,CANADA,,Donna Palmer,1975-12-15,2019,3,FALSE,TRUE,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,2,2,bigballs@gmail.com,2897308160,5,300,unknown,1,2022,12,2021,Other Type of Claim,1,2024,Fire Claim
H,K4H4Y8,00098 Jessica Way,Lake Benjamin,ON,CANADA,,Natalie Curtis,1982-08-17,2023,3,FALSE,TRUE,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1,0,bigballs@gmail.com,8554654009,5,301,naturalgas,1,2022,3,2023,Personal Property Claim,4,2021,Liability Claim
H,L2T1E7,9021 Amanda Roads Apt. 639,Wrightmouth,ON,CANADA,727,Casey Brown,1991-10-18,2017,1,FALSE,TRUE,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0,2,bigballs@gmail.com,2897308160,8,300,naturalgas,1,2022,5,2024,Wind/Hail Claim,9,2025,Liability Claim
H,N3B8B2,8587 Henderson Points Suite 959,East Tony,ON,CANADA,,Jodi Lane,1978-05-16,2016,2,FALSE,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,2,bigballs@gmail.com,8554654009,16,150,oil,1,2022,3,2023,Wind/Hail Claim,12,2022,Liability Claim
H,K5J7A6,71373 Carrie Extension,Mooremouth,ON,CANADA,,Angela Smith,1980-04-21,2024,3,FALSE,FALSE,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,bigballs@gmail.com,2897308160,16,300,none,1,2022,4,2025,Wind/Hail Claim,12,2021,Wind/Hail Claim
H,N6X7A2,6138 Michael Lake,Joshuaville,ON,CANADA,,Kimberly Johnson,1958-11-14,2020,1,FALSE,TRUE,0,1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,1,0,bigballs@gmail.com,8554654009,5,300,wood,1,2022,8,2021,Water Damage Claim,9,2022,Wind/Hail Claim
H,M5Y2R2,54627 Weber Inlet Suite 540,North John,ON,CANADA,,Tanya Mitchell,1987-09-30,2013,3,FALSE,FALSE,2,1,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3,3,bigballs@gmail.com,8554654009,16,300,naturalgas,1,2022,5,2025,Other Type of Claim,5,2025,Other Type of Claim
H,N3S5P9,2299 Deborah Stream Apt. 504,South Jessica,ON,CANADA,909,Brendan Davis,1995-12-28,2009,1,FALSE,FALSE,1,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2,2,bigballs@gmail.com,2897308160,16,301,oil,1,2022,9,2022,Water Damage Claim,8,2025,Sewer Backup Claim
H,M2A9Y5,2730 April Harbors,Wilsonstad,ON,CANADA,,Christina Walker,1953-08-16,2010,3,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,bigballs@gmail.com,2897308160,13,301,water,1,2022,2,2022,Liability Claim,6,2023,Fire Claim
H,L9J1R2,131 Ashley Trafficway Apt. 145,Juarezstad,ON,CANADA,888,Teresa Johnson,1967-02-23,2012,3,FALSE,TRUE,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,1,bigballs@gmail.com,7818397978,16,150,naturalgas,1,2022,7,2021,Sewer Backup Claim,9,2021,Sewer Backup Claim
H,N4E 9S9,6242 Santiago Oval Suite 408,New Samuelstad,ON,CANADA,890,Matthew Rios,1973-02-16,2024,1,FALSE,FALSE,2,2,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,bigballs@gmail.com,2897308160,16,150,electric,1,2022,3,2024,Wind/Hail Claim,4,2022,Personal Property Claim
H,M8R2R2,66096 Ryan Crossroad,Lake George,ON,CANADA,,Patrick Herring,1990-07-01,2017,1,FALSE,FALSE,1,2,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,1,2,bigballs@gmail.com,7818397978,16,300,geothermal,1,2022,3,2022,Wind/Hail Claim,9,2022,Water Damage Claim
H,L7A 3L4,707 Samantha Corners Apt. 066,New Cody,ON,CANADA,,Craig Owens,1967-08-18,2018,1,FALSE,FALSE,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0,1,bigballs@gmail.com,8554654009,5,300,geothermal,1,2022,4,2025,Sewer Backup Claim,11,2025,Other Type of Claim
H,K1N7X3,380 Laura Key,Sydneyton,ON,CANADA,,John Medina,1951-03-19,2014,3,FALSE,FALSE,1,2,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,2,2,bigballs@gmail.com,2897308160,13,301,water,1,2022,7,2024,Liability Claim,3,2023,Other Type of Claim
H,P2L 9H1,53521 Gregg Villages Suite 989,North Rodneyview,ON,CANADA,17,Paul Martin,1951-11-16,2014,3,FALSE,TRUE,0,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2,2,bigballs@gmail.com,2897308160,16,150,electric,1,2022,3,2025,Fire Claim,12,2024,Sewer Backup Claim
H,P5A 8X6,1634 Kenneth Shoal,Lake Gregorymouth,ON,CANADA,,Aaron Jacobs,1983-11-16,2023,1,FALSE,TRUE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,bigballs@gmail.com,7818397978,5,300,electric,1,2022,5,2022,Sewer Backup Claim,7,2023,Wind/Hail Claim
H,N6X1Y4,939 Tran Isle,New Paulaville,ON,CANADA,,Richard Garcia,1944-11-22,2015,2,FALSE,FALSE,2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3,0,bigballs@gmail.com,7818397978,13,301,oil,1,2022,5,2024,Personal Property Claim,10,2022,Sewer Backup Claim
H,M3M 2L1,252 Jessica Estate Suite 553,Collinsborough,ON,CANADA,206,Brian Singh,1980-05-06,2014,3,FALSE,TRUE,2,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1,0,bigballs@gmail.com,7818397978,13,300,oil,1,2022,12,2024,Water Damage Claim,9,2025,Fire Claim
H,K2S5H5,936 Rodriguez Throughway Suite 553,West Collinland,ON,CANADA,,Timothy White,1961-05-21,2009,1,FALSE,TRUE,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,3,bigballs@gmail.com,2897308160,13,150,unknown,1,2022,5,2024,Fire Claim,3,2022,Wind/Hail Claim
H,K8L6C4,398 Patrick Underpass Apt. 404,Kristyfort,ON,CANADA,,Louis Saunders,1999-01-01,2013,2,FALSE,TRUE,2,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2,0,bigballs@gmail.com,8554654009,13,150,electric,1,2022,1,2022,Personal Property Claim,4,2024,Fire Claim
H,N6X 1H9,96836 Myers Hills Suite 170,West Diana,ON,CANADA,787,Kristie Bowen,1984-03-02,2018,1,FALSE,FALSE,1,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,2,3,bigballs@gmail.com,2897308160,5,301,unknown,1,2022,5,2022,Sewer Backup Claim,4,2022,Fire Claim
H,N7L6C3,86787 Johnson Shoal,West Markhaven,ON,CANADA,,Heather Moore,1966-12-24,2013,2,FALSE,TRUE,2,2,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,0,bigballs@gmail.com,2897308160,8,300,oil,1,2022,1,2024,Wind/Hail Claim,2,2022,Fire Claim
H,M4Y 3H4,7074 Sanchez Throughway,West Jennifer,ON,CANADA,150,Mark Flores,1952-10-03,2022,2,FALSE,FALSE,1,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1,0,bigballs@gmail.com,8554654009,5,300,water,1,2022,5,2021,Water Damage Claim,5,2023,Liability Claim
H,L6L 2B8,757 Taylor Summit,Eddiefurt,ON,CANADA,,Frances Doyle,1979-05-21,2018,1,FALSE,FALSE,0,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0,3,bigballs@gmail.com,7818397978,8,150,wood,1,2022,8,2023,Liability Claim,1,2022,Water Damage Claim
H,N6J 8H7,63532 Heather Loop,Rochamouth,ON,CANADA,,Emily Daniel,2003-08-02,2017,3,FALSE,TRUE,2,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,0,bigballs@gmail.com,2897308160,5,300,water,1,2022,12,2021,Sewer Backup Claim,11,2022,Liability Claim
H,P5X8E4,5087 Victoria Spur,South Rebekah,ON,CANADA,31,Regina Clark,1967-05-09,2021,3,FALSE,FALSE,0,1,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,2,1,bigballs@gmail.com,2897308160,8,300,water,1,2022,11,2021,Wind/Hail Claim,9,2022,Water Damage Claim
H,K7M7N3,35632 Martin Springs Suite 585,Burgesschester,ON,CANADA,378,Albert Campbell,1990-04-05,2011,2,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,3,bigballs@gmail.com,8554654009,16,301,naturalgas,1,2022,1,2021,Water Damage Claim,7,2021,Fire Claim
H,M4L5R3,37842 Melissa Villages Suite 666,Palmerside,ON,CANADA,,Don Robinson,1990-11-03,2013,2,FALSE,FALSE,0,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0,2,bigballs@gmail.com,7818397978,8,150,geothermal,1,2022,11,2024,Wind/Hail Claim,8,2021,Water Damage Claim
H,N8C 7T7,327 Jimenez Unions,South Thomasstad,ON,CANADA,,Mrs. Jordan Eaton,1988-12-26,2024,1,FALSE,FALSE,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,3,bigballs@gmail.com,8554654009,5,150,radiant,1,2022,9,2022,Sewer Backup Claim,3,2025,Water Damage Claim
H,L9V 3V6,9844 Gill Parkways,Anthonyburgh,ON,CANADA,,Melanie Perez,1949-10-07,2018,3,FALSE,TRUE,0,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3,3,bigballs@gmail.com,7818397978,5,300,naturalgas,1,2022,4,2025,Wind/Hail Claim,2,2025,Water Damage Claim
H,P7V9P9,434 Stevens Junctions Suite 747,Hickmanton,ON,CANADA,,Laura Bailey,1953-05-20,2018,2,FALSE,FALSE,0,1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,bigballs@gmail.com,8554654009,16,300,naturalgas,1,2022,9,2025,Other Type of Claim,7,2025,Liability Claim
H,L4N 7T4,284 Cannon Ports Suite 330,Mooretown,ON,CANADA,,James Huang,1946-11-11,2018,3,FALSE,FALSE,2,1,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,3,2,bigballs@gmail.com,7818397978,5,150,wood,1,2022,10,2021,Wind/Hail Claim,12,2025,Fire Claim
H,N5H 7H3,032 Felicia Inlet Apt. 866,Deborahshire,ON,CANADA,133,Mark Roberson,1961-08-04,2013,3,FALSE,TRUE,0,2,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,2,3,bigballs@gmail.com,8554654009,8,150,geothermal,1,2022,4,2024,Water Damage Claim,3,2022,Water Damage Claim
H,L4E 2M7,64913 Dominic Courts Suite 698,Port Kennethfurt,ON,CANADA,,Kenneth Figueroa,1990-03-25,2015,2,FALSE,FALSE,1,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,3,1,bigballs@gmail.com,8554654009,5,150,naturalgas,1,2022,10,2023,Sewer Backup Claim,9,2024,Personal Property Claim
H,L5R5P8,226 Anderson Mission,Hillland,ON,CANADA,,John Stone,1986-03-14,2024,1,FALSE,TRUE,0,2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,3,3,bigballs@gmail.com,2897308160,16,150,wood,1,2022,9,2022,Other Type of Claim,8,2024,Water Damage Claim
H,M3E 1Y4,2923 Mitchell Dam Suite 315,Perezfort,ON,CANADA,479,Brian Walters,1950-02-28,2009,2,FALSE,TRUE,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,2,2,bigballs@gmail.com,7818397978,5,300,oil,1,2022,4,2025,Liability Claim,12,2023,Fire Claim
H,N1R 7V8,9979 Kimberly Plains Suite 049,Lauraside,ON,CANADA,248,Donald Carroll,1956-12-15,2016,2,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3,bigballs@gmail.com,2897308160,8,150,oil,1,2022,11,2022,Fire Claim,5,2024,Fire Claim
H,P7X3S5,2707 Le Forge,Martinezmouth,ON,CANADA,277,Cassandra Peters,2004-02-02,2017,3,FALSE,TRUE,1,2,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,2,1,bigballs@gmail.com,7818397978,16,150,unknown,1,2022,6,2025,Water Damage Claim,3,2023,Fire Claim
H,M8X6C1,8671 Thompson Flat,Dianahaven,ON,CANADA,37,Garrett Jacobs,1954-11-15,2009,2,FALSE,TRUE,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,2,bigballs@gmail.com,2897308160,5,150,radiant,1,2022,5,2022,Personal Property Claim,9,2024,Liability Claim
H,P5S3V2,815 Jon Viaduct Apt. 444,Hillmouth,ON,CANADA,640,Greg Burnett,1968-01-14,2014,1,FALSE,FALSE,0,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,3,2,bigballs@gmail.com,2897308160,8,150,none,1,2022,12,2025,Other Type of Claim,4,2021,Other Type of Claim
H,L2L 2B7,533 Cook Mountains,Lauraside,ON,CANADA,,Grace Butler,2001-10-23,2017,3,FALSE,TRUE,0,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,3,bigballs@gmail.com,7818397978,8,301,oil,1,2022,6,2024,Liability Claim,3,2021,Liability Claim
H,N6H 8X2,4372 Donna Coves Apt. 836,Parkerburgh,ON,CANADA,744,Emily Dean,1997-05-19,2015,3,FALSE,FALSE,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2,0,bigballs@gmail.com,2897308160,8,300,none,1,2022,3,2021,Sewer Backup Claim,1,2025,Sewer Backup Claim
H,N8E 1V8,7961 Ronald Street,North Danielview,ON,CANADA,336,William Campbell,1972-09-04,2020,3,FALSE,FALSE,1,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1,0,bigballs@gmail.com,8554654009,5,301,unknown,1,2022,1,2022,Other Type of Claim,9,2024,Liability Claim
H,P6V 7P1,6203 Andre Hollow Suite 852,Josephberg,ON,CANADA,,Gloria Young,1960-06-22,2021,1,FALSE,FALSE,0,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2,3,bigballs@gmail.com,8554654009,5,300,water,1,2022,7,2022,Water Damage Claim,4,2021,Liability Claim
H,K6Y4P4,665 Bethany Fall,Michaelborough,ON,CANADA,,Joseph Smith,1984-03-30,2010,1,FALSE,TRUE,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3,0,bigballs@gmail.com,2897308160,13,301,none,1,2022,9,2021,Water Damage Claim,2,2022,Liability Claim
H,M3L4H4,1743 Hampton Fork Apt. 827,South Tomburgh,ON,CANADA,,Amy Miles,1992-11-25,2017,1,FALSE,FALSE,2,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,bigballs@gmail.com,7818397978,16,300,none,1,2022,10,2024,Water Damage Claim,7,2025,Sewer Backup Claim
H,L2V 9X8,07113 Tracy Streets Apt. 203,New Nancy,ON,CANADA,,Steven White,1955-11-14,2020,3,FALSE,TRUE,1,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,bigballs@gmail.com,7818397978,13,301,none,1,2022,9,2023,Wind/Hail Claim,1,2021,Personal Property Claim
H,P9G7R7,621 Cunningham Lodge,West Patriciaton,ON,CANADA,100,Jasmine Duke,1977-04-14,2021,3,FALSE,TRUE,0,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,bigballs@gmail.com,8554654009,8,150,oil,1,2022,11,2024,Wind/Hail Claim,1,2024,Fire Claim
H,P5M9T6,2748 Lawson Estate,Elizabethburgh,ON,CANADA,,John Smith,1969-11-04,2009,2,FALSE,TRUE,1,2,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,1,2,bigballs@gmail.com,7818397978,5,301,naturalgas,1,2022,8,2022,Water Damage Claim,9,2022,Fire Claim
H,N1J 4B8,2546 Kayla Heights Suite 479,Hintonmouth,ON,CANADA,211,Megan Hanson,1960-04-17,2012,1,FALSE,TRUE,1,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3,1,bigballs@gmail.com,2897308160,13,301,water,1,2022,6,2022,Other Type of Claim,2,2021,Personal Property Claim
H,L8E6Y9,561 Brown Extensions Suite 750,Jessicashire,ON,CANADA,821,Katrina Terry,1962-12-03,2020,1,FALSE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,3,bigballs@gmail.com,8554654009,8,301,oil,1,2022,5,2024,Other Type of Claim,11,2023,Wind/Hail Claim
H,P6K8M9,809 Jackson Prairie,New Christina,ON,CANADA,,Joshua Middleton,1968-05-07,2016,2,FALSE,TRUE,2,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,3,2,bigballs@gmail.com,2897308160,8,301,wood,1,2022,8,2023,Liability Claim,7,2021,Liability Claim
H,L5E9Y2,786 Horton Falls,Shawnbury,ON,CANADA,479,Vincent Rodriguez,1994-09-19,2021,1,FALSE,FALSE,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,2,bigballs@gmail.com,2897308160,8,300,none,1,2022,1,2022,Liability Claim,6,2024,Wind/Hail Claim
H,L5L 3B6,23458 Crystal Station Suite 169,South Cynthiaside,ON,CANADA,,Michael Kelley,1981-10-23,2014,1,FALSE,TRUE,0,2,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,1,3,bigballs@gmail.com,8554654009,16,300,geothermal,1,2022,1,2022,Liability Claim,6,2024,Liability Claim
H,L8X4R9,93864 Faulkner Fields,Juanfurt,ON,CANADA,,Eric Jones,1980-10-10,2023,2,FALSE,FALSE,2,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,0,bigballs@gmail.com,7818397978,13,150,wood,1,2022,7,2022,Sewer Backup Claim,1,2021,Liability Claim
H,P6N 9H3,038 Cohen Coves Suite 209,Fordchester,ON,CANADA,,Nancy Clark,1997-12-01,2024,2,FALSE,FALSE,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3,2,bigballs@gmail.com,2897308160,8,300,electric,1,2022,10,2022,Wind/Hail Claim,8,2024,Other Type of Claim
H,N8V7V3,152 Maria Summit,Lake Danielfurt,ON,CANADA,25,Debra Russell,1993-04-10,2010,2,FALSE,FALSE,1,1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,bigballs@gmail.com,2897308160,16,150,water,1,2022,7,2022,Wind/Hail Claim,9,2021,Other Type of Claim
H,L7S 4G5,533 Lang Meadows,East Johnhaven,ON,CANADA,,Brett Phillips,1945-10-10,2022,1,FALSE,TRUE,2,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,3,0,bigballs@gmail.com,7818397978,16,301,geothermal,1,2022,10,2023,Other Type of Claim,9,2023,Liability Claim
H,P3A 5M8,6880 Jessica Drive,North Richardfort,ON,CANADA,662,Stephen Giles,1972-03-31,2010,2,FALSE,FALSE,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1,2,bigballs@gmail.com,7818397978,8,150,geothermal,1,2022,1,2022,Personal Property Claim,3,2023,Personal Property Claim
H,N2A 7E1,360 Michelle Mill,Carlyfort,ON,CANADA,,Nicholas Scott,1961-02-06,2019,2,FALSE,FALSE,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,bigballs@gmail.com,2897308160,13,150,none,1,2022,4,2024,Sewer Backup Claim,4,2022,Water Damage Claim
H,K9G4T9,317 Julie Knoll,West Donaldburgh,ON,CANADA,7,Howard Ferguson,1952-03-06,2013,1,FALSE,FALSE,2,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,2,bigballs@gmail.com,7818397978,5,150,geothermal,1,2022,3,2022,Wind/Hail Claim,5,2022,Wind/Hail Claim
